x = 97.78597, y = -5.126096, z = 34.945, angle = -80.78, collision = h0000B0
x = 249.9058, y = -3.202704, z = -9.510971, angle = 58.35494, collision = h0003B0
x = 248.7097, y = -3.292599, z = -10.26092, angle = 63.35593, collision = h0003B0
x = 247.4362, y = -3.3131, z = -10.9166, angle = 54.65482, collision = h0003B0
x = 246.4022, y = -3.291717, z = -11.64876, angle = 49.27643, collision = h0003B0
x = 245.3899, y = -3.303074, z = -12.65208, angle = 3.367078, collision = h0003B0
x = 245.5022, y = -3.452392, z = -13.98081, angle = -72.69875, collision = h0003B0
x = 246.8439, y = -3.616457, z = -14.27517, angle = -115.9487, collision = h0003B0
x = 248.1428, y = -3.598456, z = -13.68127, angle = -121.7051, collision = h0003B0
x = 249.2506, y = -3.45101, z = -12.80082, angle = -144.026, collision = h0003B0
x = 250.0112, y = -3.40107, z = -11.77547, angle = -129.2101, collision = h0003B0
x = 251.2043, y = -3.321742, z = -11.1529, angle = -71.65089, collision = h0003B0
x = 252.2033, y = -3.280949, z = -11.44643, angle = -71.66681, collision = h0003B0
x = 253.1226, y = -3.163886, z = -11.86937, angle = -70.27673, collision = h0003B0
x = 249.4235, y = -3.609693, z = -13.91071, angle = -5.71303, collision = h0003B0
x = 249.3925, y = -3.660439, z = -15.19984, angle = -10.45244, collision = h0003B0
x = 248.1542, y = -3.653553, z = -14.98257, angle = 136.0161, collision = h0003B0
x = 246.5621, y = -3.481936, z = -13.20679, angle = 100.4213, collision = h0003B0
x = 244.5017, y = -3.236822, z = -13.26464, angle = 98.15766, collision = h0003B0
x = 243.1134, y = -3.243782, z = -12.82025, angle = 87.80662, collision = h0003B0
x = 241.7459, y = -3.252293, z = -12.96153, angle = 15.88758, collision = h0003B0
x = 242.128, y = -3.217805, z = -14.04369, angle = -13.39358, collision = h0003B0
x = 241.6352, y = -3.191586, z = -15.0963, angle = 4.90704, collision = h0003B0
x = 241.7007, y = -3.215243, z = -16.23021, angle = -29.86234, collision = h0004B0
x = 242.4181, y = -3.10268, z = -17.05924, angle = -45.50421, collision = h0004B0
x = 242.6611, y = -3.148824, z = -18.16587, angle = 38.74831, collision = h0004B0
x = 241.5848, y = -3.35042, z = -18.94939, angle = 80.55708, collision = h0004B0
x = 240.873, y = -3.303166, z = -20.07528, angle = -16.60613, collision = h0004B0
x = 241.3259, y = -3.55229, z = -21.46469, angle = -15.39309, collision = h0004B0
x = 241.248, y = -3.63835, z = -22.50943, angle = 57.60333, collision = h0004B0
x = 240.1639, y = -3.780406, z = -23.42309, angle = 3.245296, collision = h0004B0
x = 240.171, y = -3.934587, z = -24.42307, angle = -5.931364, collision = h0004B0
x = 240.0686, y = -4.102952, z = -25.80812, angle = 36.43493, collision = h0004B0
x = 239.0505, y = -4.378534, z = -26.751, angle = 57.99626, collision = h0004B0
x = 238.2084, y = -4.523076, z = -27.5214, angle = 15.87971, collision = h0004B0
x = 237.793, y = -4.716602, z = -28.51699, angle = 33.92696, collision = h0004B0
x = 237.0257, y = -5.080968, z = -29.51501, angle = 49.85625, collision = h0004B0
x = 235.8191, y = -5.454601, z = -30.19849, angle = 101.7306, collision = h0004B0
x = 234.4994, y = -5.700838, z = -30.429, angle = 38.9262, collision = h0004B0
x = 233.6129, y = -6.123912, z = -31.32982, angle = 94.16181, collision = h0004B0
x = 232.4731, y = -6.426999, z = -31.25717, angle = 120.6351, collision = h0004B0
x = 231.5369, y = -6.642246, z = -30.84625, angle = 79.86955, collision = h0004B0
x = 229.5159, y = -7.36093, z = -31.48256, angle = 27.74964, collision = h0004B0
x = 228.8524, y = -7.626568, z = -32.60746, angle = 86.48316, collision = h0004B0
x = 227.6004, y = -7.88332, z = -32.59224, angle = 174.7564, collision = h0004B0
x = 227.4021, y = -7.853753, z = -31.31829, angle = -172.691, collision = h0004B0
x = 227.6965, y = -7.85665, z = -29.84877, angle = -152.3273, collision = h0004B0
x = 228.1271, y = -7.974166, z = -28.92642, angle = 173.6855, collision = h0005B0
x = 227.9962, y = -7.969532, z = -27.54061, angle = 163.5705, collision = h0005B0
x = 227.6822, y = -7.869046, z = -26.14859, angle = -168.9035, collision = h0005B0
x = 227.763, y = -7.752239, z = -24.74184, angle = 128.7788, collision = h0005B0
x = 226.788, y = -7.746814, z = -23.97144, angle = 148.8725, collision = h0005B0
x = 226.1173, y = -7.816242, z = -22.76961, angle = 171.3996, collision = h0005B0
x = 225.8902, y = -7.807882, z = -21.3149, angle = 176.7944, collision = h0005B0
x = 225.819, y = -7.743063, z = -19.88437, angle = 151.3214, collision = h0005B0
x = 225.3063, y = -7.646942, z = -18.56358, angle = -139.3587, collision = h0005B0
x = 226.0379, y = -7.59914, z = -17.55117, angle = -144.6819, collision = h0005B0
x = 226.9014, y = -7.516791, z = -16.40868, angle = -111.6625, collision = h0005B0
x = 228.2104, y = -7.480069, z = -15.90882, angle = -89.55962, collision = h0005B0
x = 229.6364, y = -7.338928, z = -15.97101, angle = -61.67828, collision = h0005B0
x = 230.856, y = -7.254831, z = -16.68966, angle = -23.1041, collision = h0005B0
x = 231.1771, y = -7.396223, z = -17.99788, angle = 34.03724, collision = h0005B0
x = 230.4665, y = -7.617846, z = -19.04984, angle = 50.55508, collision = h0005B0
x = 229.4695, y = -7.712019, z = -20.06342, angle = -30.5801, collision = h0005B0
x = 230.196, y = -7.771116, z = -21.18631, angle = -59.68976, collision = h0005B0
x = 231.4366, y = -7.622696, z = -21.90293, angle = -64.10091, collision = h0005B0
x = 232.7696, y = -7.587828, z = -22.36033, angle = -93.42374, collision = h0005B0
x = 233.6007, y = -7.542565, z = -21.36137, angle = 159.7984, collision = h0005B0
x = 233.1095, y = -7.506255, z = -20.15578, angle = 147.2958, collision = h0005B0
x = 232.3782, y = -7.415668, z = -18.92618, angle = -147.3107, collision = h0005B0
x = 232.9745, y = -7.162712, z = -17.69806, angle = 170.9297, collision = h0005B0
x = 232.688, y = -6.910868, z = -16.69026, angle = 31.05191, collision = h0005B0
x = 231.9185, y = -7.538374, z = -19.90011, angle = 50.48063, collision = h0005B0
x = 229.0851, y = -7.662651, z = -18.77901, angle = 132.9819, collision = h0005B0
x = 228.0115, y = -7.626236, z = -17.92814, angle = 84.65997, collision = h0005B0
x = 224.6259, y = -7.763261, z = -19.76805, angle = -54.13824, collision = h0005B0
x = 227.1029, y = -7.798788, z = -20.96178, angle = -117.8689, collision = h0005B0
x = 228.2653, y = -7.642062, z = -20.18285, angle = 171.571, collision = h0005B0
x = 226.7539, y = -7.741933, z = -18.64277, angle = 31.8853, collision = h0005B0
x = 227.4371, y = -7.764245, z = -22.96002, angle = -126.3053, collision = h0005B0
x = 228.4779, y = -7.760689, z = -22.00811, angle = -147.9976, collision = h0005B0
x = 230.833, y = -7.595513, z = -23.20466, angle = 80.16733, collision = h0005B0
x = 229.4388, y = -7.682455, z = -23.3948, angle = 92.69939, collision = h0005B0
x = 226.5874, y = -8.030391, z = -29.65578, angle = -9.303865, collision = h0004B0
x = 226.5412, y = -8.061772, z = -32.0281, angle = 90.94376, collision = h0004B0
x = 225.1913, y = -8.246074, z = -31.97021, angle = 115.8036, collision = h0004B0
x = 224.0862, y = -8.435868, z = -31.26716, angle = 79.46259, collision = h0004B0
x = 222.7227, y = -8.721778, z = -31.47286, angle = 41.82173, collision = h0004B0
x = 221.7528, y = -8.907818, z = -32.38075, angle = 104.0903, collision = h0004B0
x = 220.4605, y = -9.279737, z = -32.22791, angle = 153.5009, collision = h0004B0
x = 220.2221, y = -9.422247, z = -31.05992, angle = -121.2522, collision = h0004B0
x = 221.2553, y = -9.035555, z = -30.38214, angle = -63.34529, collision = h0004B0
x = 218.9399, y = -9.682882, z = -31.29727, angle = 139.8352, collision = h0004B0
x = 218.1536, y = -9.887615, z = -30.34458, angle = -175.9819, collision = h0004B0
x = 218.2622, y = -9.892087, z = -28.99757, angle = -166.5958, collision = h0004B0
x = 217.3907, y = -10.02723, z = -29.49489, angle = 116.5135, collision = h0004B0
x = 215.5487, y = -10.21417, z = -27.91669, angle = 125, collision = h0006B0
x = 214.5627, y = -10.56748, z = -28.70317, angle = 28.21415, collision = h0006B0
x = 213.5621, y = -10.515, z = -29.20259, angle = 155.7277, collision = h0006B0
x = 212.7675, y = -10.55791, z = -28.59378, angle = -177.2137, collision = h0006B0
x = 212.9063, y = -10.69049, z = -27.20112, angle = -125.7113, collision = h0006B0
x = 213.9516, y = -10.74402, z = -26.46071, angle = -107.4219, collision = h0006B0
x = 215.2733, y = -10.72328, z = -25.92745, angle = -121.5161, collision = h0006B0
x = 216.5527, y = -10.65381, z = -25.36045, angle = -51.58255, collision = h0006B0
x = 217.4297, y = -10.47, z = -25.97161, angle = -141.2539, collision = h0006B0
x = 216.3877, y = -10.61549, z = -26.63533, angle = 49.43247, collision = h0006B0
x = 214.738, y = -10.71479, z = -27.10919, angle = 124.0388, collision = h0006B0
x = 212.9942, y = -10.75752, z = -25.52227, angle = 151.4414, collision = h0006B0
x = 212.2028, y = -10.76574, z = -24.57892, angle = 50.39106, collision = h0006B0
x = 211.2998, y = -10.79282, z = -25.42191, angle = -2.190701, collision = h0006B0
x = 211.3331, y = -10.68277, z = -26.85368, angle = 35.90719, collision = h0006B0
x = 210.0754, y = -10.63473, z = -26.59114, angle = -168.836, collision = h0006B0
x = 213.7257, y = -10.7293, z = -24.291, angle = -129.6796, collision = h0006B0
x = 214.7526, y = -10.6922, z = -23.3074, angle = -174.2318, collision = h0006B0
x = 214.8726, y = -10.67788, z = -21.88866, angle = -172.9867, collision = h0006B0
x = 215.3788, y = -10.70207, z = -20.74795, angle = -54.38065, collision = h0006B0
x = 216.4003, y = -10.63694, z = -20.92294, angle = -16.43606, collision = h0006B0
x = 216.6214, y = -10.53636, z = -22.26828, angle = 32.25128, collision = h0006B0
x = 215.7701, y = -10.68828, z = -23.3934, angle = 104.1933, collision = h0006B0
x = 214.2383, y = -10.75167, z = -20.8427, angle = -173.1589, collision = h0006B0
x = 214.4101, y = -10.80808, z = -19.57806, angle = -166.4221, collision = h0006B0
x = 214.7737, y = -10.85689, z = -18.19309, angle = -158.2797, collision = h0006B0
x = 215.3581, y = -10.82918, z = -16.89967, angle = -148.5368, collision = h0006B0
x = 216.2332, y = -10.77332, z = -16.14978, angle = -118.7868, collision = h0006B0
x = 217.489, y = -10.71057, z = -16.39276, angle = -136.2279, collision = h0006B0
x = 217.8415, y = -10.68752, z = -15.44241, angle = 113.6603, collision = h0006B0
x = 216.649, y = -10.79443, z = -14.99468, angle = 146.0089, collision = h0006B0
x = 215.953, y = -10.83238, z = -14.21264, angle = 160.9318, collision = h0006B0
x = 214.3838, y = -10.82615, z = -12.61338, angle = 49.76138, collision = h0006B0
x = 213.4216, y = -10.84399, z = -13.50851, angle = 5.238523, collision = h0006B0
x = 213.1774, y = -10.80762, z = -14.91419, angle = 15.84085, collision = h0006B0
x = 212.7844, y = -10.7753, z = -16.29211, angle = 14.7515, collision = h0006B0
x = 212.3162, y = -10.76349, z = -17.63694, angle = 56.37138, collision = h0006B0
x = 211.1461, y = -10.72726, z = -18.43351, angle = 66.72044, collision = h0006B0
x = 209.9748, y = -10.70937, z = -18.9414, angle = 66.26704, collision = h0006B0
x = 208.8558, y = -10.70369, z = -19.75758, angle = 10.4312, collision = h0006B0
x = 208.5898, y = -10.74477, z = -21.16263, angle = 8.553009, collision = h0006B0
x = 208.1976, y = -10.76638, z = -22.5194, angle = 41.77173, collision = h0006B0
x = 207.214, y = -10.77362, z = -23.55726, angle = 49.96685, collision = h0006B0
x = 206.1031, y = -10.39602, z = -24.4615, angle = 63.83736, collision = h0006B0
x = 204.9682, y = -10.30573, z = -24.77338, angle = 171.9938, collision = h0006B0
x = 204.8541, y = -10.68315, z = -23.42935, angle = -146.9099, collision = h0006B0
x = 205.6546, y = -10.72335, z = -22.21426, angle = -156.9694, collision = h0006B0
x = 206.2478, y = -10.63107, z = -20.91262, angle = -156.3445, collision = h0006B0
x = 206.8346, y = -10.60883, z = -19.60558, angle = -140.6525, collision = h0006B0
x = 207.7806, y = -10.61844, z = -18.54998, angle = -141.4721, collision = h0006B0
x = 208.6115, y = -10.61191, z = -17.59796, angle = -150.09, collision = h0006B0
x = 209.3309, y = -10.58776, z = -16.36137, angle = -161.1535, collision = h0006B0
x = 209.7723, y = -10.5875, z = -15.00163, angle = -175.0569, collision = h0006B0
x = 209.9061, y = -10.61313, z = -13.77985, angle = -152.386, collision = h0006B0
x = 210.4764, y = -10.54605, z = -12.56986, angle = -149.8703, collision = h0006B0
x = 210.9785, y = -10.48803, z = -11.68256, angle = -170.0462, collision = h0006B0
x = 211.266, y = -10.31343, z = -10.51022, angle = -166.9684, collision = h0006B0
x = 210.8045, y = -10.11456, z = -9.219512, angle = -178.1832, collision = h0006B0
x = 209.6561, y = -9.954082, z = -9.810078, angle = 62.74612, collision = h0006B0
x = 208.6056, y = -9.752028, z = -9.77923, angle = -164.4605, collision = h0006B0
x = 208.97, y = -9.717056, z = -8.419143, angle = -149.5781, collision = h0006B0
x = 209.7056, y = -9.675744, z = -7.191099, angle = -153.6788, collision = h0006B0
x = 210.2616, y = -9.724257, z = -5.881432, angle = 161.6336, collision = h0006B0
x = 209.9582, y = -9.626217, z = -4.670122, angle = 132.4134, collision = h0006B0
x = 208.8844, y = -9.465903, z = -3.752846, angle = 77.02173, collision = h0006B0
x = 207.763, y = -9.314419, z = -4.3705, angle = 18.92542, collision = h0006B0
x = 207.2919, y = -9.265807, z = -5.723636, angle = 58.83274, collision = h0006B0
x = 206.0981, y = -8.974746, z = -6.393489, angle = 88.47541, collision = h0006B0
x = 204.6662, y = -8.918745, z = -6.436845, angle = 86.59512, collision = h0006B0
x = 203.2392, y = -8.965847, z = -6.551762, angle = 61.22113, collision = h0006B0
x = 202.2492, y = -9.009478, z = -7.239273, angle = 10.45904, collision = h0006B0
x = 202.2344, y = -9.034023, z = -8.616613, angle = -33.28482, collision = h0006B0
x = 202.9804, y = -9.178783, z = -9.838154, angle = -1.330384, collision = h0006B0
x = 202.9514, y = -9.363567, z = -11.23907, angle = 16.66662, collision = h0006B0
x = 202.5448, y = -9.546424, z = -12.61311, angle = 17.22096, collision = h0006B0
x = 202.1184, y = -9.720032, z = -13.98111, angle = 18.49861, collision = h0006B0
x = 201.7124, y = -9.87098, z = -15.19157, angle = 20.02114, collision = h0006B0
x = 201.2233, y = -10.07668, z = -16.53837, angle = 21.60916, collision = h0006B0
x = 200.6896, y = -10.30795, z = -17.86814, angle = 19.86004, collision = h0006B0
x = 200.4797, y = -10.57417, z = -19.24148, angle = -23.5321, collision = h0006B0
x = 201.0487, y = -10.62768, z = -20.5552, angle = -29.17357, collision = h0006B0
x = 201.7079, y = -10.637, z = -21.82479, angle = 9.058593, collision = h0006B0
x = 201.5254, y = -10.50061, z = -23.05138, angle = 32.86456, collision = h0006B0
x = 200.6956, y = -10.38008, z = -24.20869, angle = 57.61949, collision = h0006B0
x = 199.4559, y = -10.07347, z = -24.89926, angle = 90.38219, collision = h0006B0
x = 198.1039, y = -9.878001, z = -24.69252, angle = 135.2061, collision = h0006B0
x = 197.1868, y = -10.20291, z = -23.64316, angle = -146.6537, collision = h0006B0
x = 198.0439, y = -10.42972, z = -22.61549, angle = -102.942, collision = h0006B0
x = 199.3509, y = -10.51211, z = -22.34263, angle = -100.9932, collision = h0006B0
x = 200.4983, y = -10.52601, z = -21.70275, angle = -176.86, collision = h0006B0
x = 199.8287, y = -10.00894, z = -17.07486, angle = 114.2806, collision = h0006B0
x = 198.8193, y = -9.785418, z = -16.22513, angle = -162.2415, collision = h0006B0
x = 199.2474, y = -9.61392, z = -14.86622, angle = -159.489, collision = h0006B0
x = 199.726, y = -9.475633, z = -13.51613, angle = -161.2986, collision = h0006B0
x = 200.1763, y = -9.359026, z = -12.15582, angle = -161.9464, collision = h0006B0
x = 200.5712, y = -9.226691, z = -10.94168, angle = 178.0565, collision = h0006B0
x = 200.7765, y = -9.065844, z = -9.954648, angle = 171.5752, collision = h0006B0
x = 202.4541, y = -8.971009, z = -5.912657, angle = -175.2498, collision = h0006B0
x = 202.2135, y = -8.906493, z = -4.727639, angle = -173.907, collision = h0006B0
x = 202.5352, y = -8.832984, z = -3.349776, angle = -144.6443, collision = h0006B0
x = 203.3488, y = -8.720053, z = -2.173261, angle = -147.25, collision = h0006B0
x = 204.0372, y = -8.770841, z = -1.098037, angle = -151.007, collision = h0006B0
x = 204.7054, y = -8.799179, z = 0.1682532, angle = -167.2198, collision = h0006B0
x = 204.2504, y = -8.769033, z = 1.105975, angle = 117.9242, collision = h0006B0
x = 203.1784, y = -8.698466, z = 1.983539, angle = -165.9514, collision = h0006B0
x = 203.3994, y = -8.583699, z = 3.046263, angle = -149.2843, collision = h0006B0
x = 202.2436, y = -8.561625, z = 4.142605, angle = 41.90967, collision = h0006B0
x = 201.2248, y = -8.452057, z = 3.11441, angle = 33.84986, collision = h0006B0
x = 200.4349, y = -8.39045, z = 1.919054, angle = 33.95067, collision = h0006B0
x = 199.5876, y = -8.349294, z = 0.7662127, angle = 47.16336, collision = h0006B0
x = 198.5391, y = -8.339191, z = -0.2101518, angle = 46.88786, collision = h0006B0
x = 197.6074, y = -8.387984, z = -1.083115, angle = 46.46825, collision = h0006B0
x = 196.6905, y = -8.439939, z = -2.069243, angle = 45.59438, collision = h0006B0
x = 195.7718, y = -8.598373, z = -3.114393, angle = 44.46826, collision = h0006B0
x = 194.5169, y = -8.711476, z = -3.823939, angle = 46.20678, collision = h0006B0
x = 193.5096, y = -8.84705, z = -4.840115, angle = 15.76863, collision = h0006B0
x = 193.1237, y = -8.937145, z = -6.051004, angle = 20.53179, collision = h0006B0
x = 192.6572, y = -9.036223, z = -7.404871, angle = 25.54544, collision = h0006B0
x = 192.0365, y = -9.006958, z = -8.694163, angle = 30.07074, collision = h0006B0
x = 191.3083, y = -9.112285, z = -9.928192, angle = 39.8038, collision = h0006B0
x = 190.4041, y = -9.329187, z = -11.03851, angle = 42.9804, collision = h0006B0
x = 189.4174, y = -9.359765, z = -12.07721, angle = 47.3919, collision = h0006B0
x = 188.3547, y = -9.471677, z = -13.0379, angle = 51.84041, collision = h0006B0
x = 187.355, y = -9.58246, z = -13.81682, angle = 49.44769, collision = h0006B0
