x = 43.63179, y = -157.5988, z = 129.7619, angle = -76.01783, collision = h0000B1
x = 93.6468, y = -221.4596, z = 6.750458, angle = 21.5653, collision = h0033B1
x = 93.36575, y = -221.49, z = 5.624407, angle = 22.89167, collision = h0033B1
x = 92.92581, y = -221.5805, z = 4.598481, angle = 6.821856, collision = h0033B1
x = 92.80812, y = -221.5157, z = 3.481004, angle = 10.93926, collision = h0033B1
x = 92.53137, y = -221.4672, z = 2.35181, angle = 39.89299, collision = h0033B1
x = 92.28156, y = -221.4073, z = 1.358356, angle = 54.34078, collision = h0033B1
x = 91.2756, y = -221.4436, z = 0.7605214, angle = 73.38155, collision = h0033B1
x = 90.29986, y = -221.4195, z = 1.071837, angle = 150.8268, collision = h0033B1
x = 91.67077, y = -221.473, z = 4.204505, angle = 145.7859, collision = h0033B1
x = 90.80003, y = -221.4482, z = 5.241022, angle = 92.53468, collision = h0033B1
x = 89.73228, y = -221.4479, z = 5.302122, angle = 90.0797, collision = h0033B1
x = 88.67456, y = -221.4479, z = 5.787713, angle = 101.1146, collision = h0033B1
x = 87.2849, y = -221.4479, z = 4.477889, angle = 8.931483, collision = h0033B1
x = 84.41936, y = -221.3096, z = 4.198724, angle = 100.2628, collision = h0033B1
x = 90.25777, y = -221.4271, z = 6.257298, angle = -114.5465, collision = h0033B1
x = 91.33319, y = -221.4321, z = 6.33491, angle = -120.5426, collision = h0033B1
x = 91.01694, y = -225.2996, z = 8.850698, angle = 136.1882, collision = h0034B1
x = 91.31837, y = -225.4433, z = 7.893984, angle = -97.81123, collision = h0034B1
x = 92.12057, y = -225.4509, z = 9.140963, angle = -87.85255, collision = h0034B1
x = 93.04349, y = -225.4396, z = 8.726063, angle = 21.9107, collision = h0034B1
x = 92.99567, y = -225.4579, z = 7.670001, angle = -14.02119, collision = h0034B1
x = 93.09311, y = -225.4513, z = 6.661782, angle = 45.6845, collision = h0034B1
x = 92.02586, y = -225.4097, z = 6.984029, angle = 113.1551, collision = h0034B1
x = 93.44585, y = -225.4469, z = 5.578714, angle = -31.73775, collision = h0034B1
x = 93.42954, y = -225.5708, z = 4.550355, angle = 66.12002, collision = h0034B1
x = 92.22162, y = -225.6152, z = 3.957631, angle = 29.13965, collision = h0034B1
x = 91.61411, y = -225.8012, z = 2.724454, angle = 25.87146, collision = h0034B1
x = 90.82893, y = -225.8842, z = 1.632098, angle = 57.75693, collision = h0034B1
x = 89.8879, y = -225.939, z = 1.117875, angle = 64.85123, collision = h0034B1
x = 88.8353, y = -225.9475, z = 0.8056907, angle = 85.85246, collision = h0034B1
x = 87.68265, y = -226.04, z = 0.9156477, angle = 100.2311, collision = h0034B1
x = 86.50798, y = -226.1057, z = 1.015252, angle = 94.8027, collision = h0035B1
x = 85.37095, y = -226.2605, z = 1.048005, angle = 88.49982, collision = h0035B1
x = 84.26981, y = -226.5925, z = 1.079541, angle = 100.534, collision = h0035B1
x = 83.28185, y = -226.7638, z = 1.28011, angle = 104.8353, collision = h0035B1
x = 82.19516, y = -226.9413, z = 1.525395, angle = 94.92117, collision = h0035B1
x = 81.09264, y = -227.2159, z = 1.615333, angle = 93.91447, collision = h0035B1
x = 79.90697, y = -227.2979, z = 1.412155, angle = 62.43013, collision = h0035B1
x = 78.69922, y = -227.4241, z = 0.7518506, angle = 61.03653, collision = h0035B1
x = 77.4272, y = -227.5286, z = 0.334285, angle = 99.77232, collision = h0035B1
x = 76.3075, y = -227.4733, z = -0.2390986, angle = 17.19866, collision = h0035B1
x = 75.97154, y = -227.5517, z = -1.264269, angle = 34.81207, collision = h0035B1
x = 75.12534, y = -227.569, z = -2.084014, angle = 76.12602, collision = h0035B1
x = 74.14927, y = -227.5258, z = -2.637462, angle = 66.20277, collision = h0041B1
x = 72.89368, y = -227.495, z = -3.352983, angle = 58.75972, collision = h0041B1
x = 71.974, y = -227.5781, z = -3.93511, angle = 58.76064, collision = h0041B1
x = 71.11665, y = -227.6725, z = -4.459536, angle = 53.31725, collision = h0041B1
x = 70.09947, y = -227.8107, z = -5.217367, angle = 47.69921, collision = h0041B1
x = 69.28545, y = -227.9363, z = -5.91552, angle = 47.38702, collision = h0041B1
x = 68.23377, y = -227.9962, z = -6.804235, angle = 59.24263, collision = h0041B1
x = 67.0424, y = -227.9939, z = -7.49965, angle = 62.96352, collision = h0041B1
x = 65.80704, y = -227.9642, z = -8.116268, angle = 67.39692, collision = h0041B1
x = 64.53455, y = -227.9859, z = -8.651432, angle = 62.43656, collision = h0041B1
x = 63.30652, y = -228.0679, z = -9.28438, angle = 62.38415, collision = h0041B1
x = 62.35564, y = -228.1703, z = -9.781878, angle = 60.02343, collision = h0041B1
x = 61.15815, y = -228.2865, z = -10.46774, angle = 58.83049, collision = h0041B1
x = 59.98421, y = -228.3882, z = -11.19035, angle = 52.39214, collision = h0041B1
x = 58.87832, y = -228.513, z = -12.01995, angle = 54.39145, collision = h0041B1
x = 57.75722, y = -228.6361, z = -12.8245, angle = 53.86361, collision = h0041B1
x = 56.50973, y = -228.7985, z = -13.71603, angle = 63.80789, collision = h0041B1
x = 55.27329, y = -228.9076, z = -14.32614, angle = 63.62219, collision = h0041B1
x = 54.03659, y = -229.1839, z = -14.93876, angle = 61.60284, collision = h0041B1
x = 52.97683, y = -229.5223, z = -15.5515, angle = 40.56602, collision = h0041B1
x = 52.19679, y = -229.8728, z = -16.34667, angle = 34.3233, collision = h0041B1
x = 51.41739, y = -230.3533, z = -17.48564, angle = 47.241, collision = h0041B1
x = 50.42492, y = -230.8158, z = -18.43276, angle = 51.75132, collision = h0041B1
x = 49.21947, y = -231.2956, z = -19.38044, angle = 52.98551, collision = h0041B1
x = 48.08527, y = -231.6773, z = -20.16236, angle = 52.64954, collision = h0041B1
x = 47.14954, y = -232.0413, z = -21.1259, angle = 11.0778, collision = h0041B1
x = 46.85659, y = -232.3696, z = -22.47468, angle = 13.81393, collision = h0041B1
x = 46.53011, y = -232.775, z = -23.81503, angle = 13.04506, collision = h0041B1
x = 46.22144, y = -233.2954, z = -25.15958, angle = 22.00844, collision = h0041B1
x = 45.83364, y = -233.6449, z = -26.15944, angle = 20.97506, collision = h0041B1
x = 45.32015, y = -234.0809, z = -27.44069, angle = 31.22805, collision = h0041B1
x = 44.63007, y = -234.5167, z = -28.63651, angle = 27.19316, collision = h0041B1
x = 44.0054, y = -234.9839, z = -29.86678, angle = 13.44263, collision = h0041B1
x = 43.67583, y = -235.4216, z = -31.20758, angle = 10.55883, collision = h0041B1
x = 43.4295, y = -235.8709, z = -32.56622, angle = 7.966801, collision = h0041B1
x = 43.27885, y = -236.1611, z = -33.60068, angle = 6.057053, collision = h0041B1
x = 43.20038, y = -236.5429, z = -34.97779, angle = -2.579284, collision = h0041B1
x = 43.27071, y = -236.7508, z = -36.35648, angle = -1.026509, collision = h0041B1
x = 43.15135, y = -236.9649, z = -37.71379, angle = 18.10276, collision = h0041B1
x = 42.69223, y = -237.3313, z = -39.17815, angle = 11.30863, collision = h0041B1
x = 42.45323, y = -237.7067, z = -40.5353, angle = 3.236034, collision = h0041B1
x = 42.37723, y = -238.1065, z = -41.91215, angle = 2.147548, collision = h0041B1
x = 42.30679, y = -238.4285, z = -43.29066, angle = 11.27178, collision = h0041B1
x = 42.03944, y = -238.7418, z = -44.64408, angle = 6.194367, collision = h0041B1
x = 41.87459, y = -239.0677, z = -46.01342, angle = 2.337086, collision = h0041B1
x = 41.81337, y = -239.2941, z = -47.08376, angle = 1.210856, collision = h0041B1
x = 41.7877, y = -239.6272, z = -48.46321, angle = -0.05669057, collision = h0041B1
x = 41.79272, y = -239.9922, z = -49.84367, angle = -0.9765258, collision = h0041B1
x = 41.71839, y = -240.2663, z = -51.21771, angle = 12.32575, collision = h0041B1
x = 41.41658, y = -240.329, z = -52.56343, angle = 17.07118, collision = h0041B1
x = 40.65564, y = -240.0062, z = -50.13211, angle = 157.6302, collision = h0041B1
x = 40.55591, y = -239.6769, z = -48.76835, angle = -175.0391, collision = h0041B1
x = 40.91259, y = -239.4317, z = -47.70943, angle = -164.5375, collision = h0041B1
x = 34, y = -234.4051, z = -23, angle = 90, collision = h0042B1
x = 35.24656, y = -234.0487, z = -23.54291, angle = -98.67876, collision = h0042B1
x = 36.60995, y = -233.6166, z = -23.34172, angle = -124.869, collision = h0042B1
x = 37.77204, y = -233.2255, z = -22.75068, angle = -68.7704, collision = h0042B1
x = 39.14876, y = -232.8334, z = -23.36089, angle = -65.41514, collision = h0042B1
x = 40.43753, y = -232.6129, z = -23.81036, angle = -103.2704, collision = h0042B1
x = 41.74214, y = -232.4704, z = -23.40545, angle = -124.8292, collision = h0042B1
x = 42.85084, y = -232.361, z = -22.58456, angle = -111.5009, collision = h0042B1
x = 44.07213, y = -232.363, z = -22.0009, angle = -126.7382, collision = h0042B1
x = 39.49454, y = -232.763, z = -24.49769, angle = 86.46387, collision = h0042B1
x = 38.09636, y = -233.163, z = -24.45543, angle = 109.3587, collision = h0042B1
x = 34.89197, y = -234.0985, z = -22.41933, angle = 116.8958, collision = h0042B1
x = 33.14186, y = -234.6275, z = -22.177, angle = 80.98505, collision = h0042B1
x = 31.77879, y = -235.0685, z = -22.39192, angle = 80.17347, collision = h0042B1
x = 30.42813, y = -235.5057, z = -22.45511, angle = 143.2122, collision = h0042B1
x = 29.56101, y = -235.7301, z = -21.39962, angle = 111.8914, collision = h0042B1
x = 28.5224, y = -236.0941, z = -21.95954, angle = 6.096777, collision = h0042B1
x = 28.1685, y = -236.3251, z = -23.26577, angle = 92.04723, collision = h0042B1
x = 26.84978, y = -236.7742, z = -23.29718, angle = 102.9383, collision = h0042B1
x = 25.54682, y = -237.18, z = -22.88297, angle = 128.124, collision = h0042B1
x = 24.32715, y = -237.5489, z = -22.50694, angle = 50.00996, collision = h0042B1
x = 23.5025, y = -237.773, z = -23.18751, angle = 37.97029, collision = h0042B1
x = 22.51276, y = -237.8643, z = -24.10049, angle = 88.98213, collision = h0042B1
x = 21.37543, y = -237.9635, z = -24.25488, angle = 79.53613, collision = h0042B1
x = 20.34544, y = -238.0505, z = -23.45176, angle = 141.5476, collision = h0042B1
x = 19.67924, y = -238.0995, z = -22.61135, angle = 119.0728, collision = h0042B1
x = 18.66691, y = -238.1738, z = -22.53665, angle = -22.13488, collision = h0042B1
x = 19.25297, y = -238.1322, z = -23.73751, angle = -33.83038, collision = h0042B1
x = 19.71955, y = -238.0837, z = -24.95415, angle = 77.71874, collision = h0042B1
x = 18.45327, y = -238.1879, z = -25.18711, angle = 125.5446, collision = h0042B1
x = 17.29253, y = -238.324, z = -24.21893, angle = 165.7511, collision = h0042B1
x = 17.14786, y = -238.3032, z = -22.88377, angle = 170.0922, collision = h0043B1
x = 16.70846, y = -238.3312, z = -21.69069, angle = 111.8288, collision = h0043B1
x = 15.43091, y = -238.4237, z = -21.32417, angle = 27.83818, collision = h0043B1
x = 14.74314, y = -238.516, z = -22.50516, angle = 31.07247, collision = h0043B1
x = 13.96664, y = -238.6015, z = -23.64198, angle = 85.84699, collision = h0043B1
x = 12.70712, y = -238.5947, z = -23.70273, angle = 122.9067, collision = h0043B1
x = 11.79764, y = -238.5165, z = -23.13489, angle = 124.7943, collision = h0043B1
x = 10.55466, y = -238.4437, z = -22.67646, angle = 43.59645, collision = h0043B1
x = 9.59183, y = -238.5289, z = -23.64495, angle = 35.60069, collision = h0043B1
x = 8.655643, y = -238.6424, z = -24.62989, angle = 126.8242, collision = h0043B1
x = 7.726596, y = -238.5797, z = -24.21973, angle = 117.1675, collision = h0043B1
x = 6.679454, y = -238.5981, z = -24.20899, angle = 36.13794, collision = h0043B1
x = 6.189386, y = -238.8113, z = -25.22143, angle = 51.51422, collision = h0043B1
x = 5.057769, y = -239.0607, z = -25.6931, angle = 54.34346, collision = h0043B1
x = 3.880431, y = -239.3006, z = -26.38673, angle = 68.45969, collision = h0043B1
x = 2.799888, y = -239.6104, z = -27.14129, angle = -3.915679, collision = h0043B1
x = 3.073309, y = -239.5074, z = -28.43432, angle = -46.52412, collision = h0043B1
x = 2.832581, y = -239.5595, z = -29.52147, angle = 56.82459, collision = h0043B1
x = 1.619459, y = -240.0186, z = -30.09253, angle = 91.12895, collision = h0043B1
x = 1.215446, y = -240.1092, z = -31.0378, angle = 59.8062, collision = h0043B1
x = 0.1071025, y = -240.4454, z = -31.83216, angle = 54.08121, collision = h0043B1
x = -0.4296557, y = -240.5314, z = -32.67769, angle = 53.56839, collision = h0043B1
x = -1.479686, y = -240.8902, z = -32.92896, angle = 78.56838, collision = h0043B1
x = -2.445348, y = -241.1226, z = -33.49915, angle = 39.72426, collision = h0043B1
x = -3.409674, y = -241.31, z = -34.47218, angle = 93.25812, collision = h0043B1
x = -4.763318, y = -241.715, z = -34.53751, angle = 78.12, collision = h0043B1
x = -5.887374, y = -242.0397, z = -34.77471, angle = 80.55717, collision = h0043B1
x = -6.943623, y = -242.3501, z = -34.94287, angle = 89.36889, collision = h0043B1
x = -8.322181, y = -242.7184, z = -34.90567, angle = 87.05557, collision = h0043B1
x = -9.699601, y = -243.0806, z = -34.91199, angle = 87.61733, collision = h0043B1
x = -11.07802, y = -243.2812, z = -34.96729, angle = 85.27422, collision = h0043B1
x = -12.44375, y = -243.4473, z = -35.12294, angle = 64.21842, collision = h0043B1
x = -13.80777, y = -243.7527, z = -35.82304, angle = 63.54334, collision = h0043B1
x = -15.08848, y = -243.9457, z = -36.31074, angle = 80.13754, collision = h0043B1
x = -16.45474, y = -244.087, z = -36.50367, angle = 85.55402, collision = h0043B1
x = -17.81112, y = -244.1899, z = -36.71781, angle = 59.68023, collision = h0043B1
x = -19.03247, y = -244.363, z = -37.35534, angle = 64.36565, collision = h0043B1
x = -20.29656, y = -244.4879, z = -37.90544, angle = 73.76013, collision = h0043B1
x = -21.32706, y = -244.5774, z = -38.20638, angle = 73.86989, collision = h0043B1
x = -22.67633, y = -244.6807, z = -38.43355, angle = 81.82243, collision = h0043B1
x = -24.05053, y = -244.8635, z = -38.50113, angle = 108.7437, collision = h0043B1
x = -25.37345, y = -245.0669, z = -38.11752, angle = 90.27358, collision = h0043B1
x = -26.57559, y = -245.2563, z = -37.85454, angle = 132.2234, collision = h0043B1
x = -27.37527, y = -245.4142, z = -36.99191, angle = 136.3141, collision = h0043B1
x = -28.14898, y = -245.622, z = -36.16209, angle = 143.6646, collision = h0043B1
x = -28.93202, y = -245.8285, z = -35.02653, angle = 155.7857, collision = h0043B1
x = -29.38623, y = -245.9467, z = -34.01706, angle = 151.4577, collision = h0043B1
x = -28.21652, y = -245.6392, z = -37.84425, angle = 150.5226, collision = h0043B1
x = -29.23869, y = -245.9165, z = -36.11143, angle = 150.4112, collision = h0043B1
x = -29.844, y = -246.0618, z = -32.86296, angle = 108.3833, collision = h0043B1
x = -30.85654, y = -246.3113, z = -32.5168, angle = 101.4549, collision = h0043B1
x = -31.913, y = -246.4984, z = -32.25431, angle = 119.1281, collision = h0043B1
x = -33.03463, y = -246.6321, z = -31.47064, angle = 135.2009, collision = h0043B1
x = -34.06171, y = -246.7634, z = -30.55929, angle = 120.7023, collision = h0043B1
x = -35.25161, y = -247.0041, z = -29.85898, angle = 120.0037, collision = h0043B1
x = -36.42112, y = -247.2823, z = -29.12927, angle = 129.0664, collision = h0043B1
x = -37.20991, y = -247.4771, z = -28.40656, angle = 129.2894, collision = h0043B1
x = -38.16138, y = -247.6928, z = -27.4191, angle = 130.5538, collision = h0043B1
x = -38.9344, y = -247.8667, z = -26.64717, angle = 132.0495, collision = h0043B1
x = -39.74497, y = -247.9822, z = -26.05358, angle = 116.5611, collision = h0043B1
x = -40.95406, y = -248.1748, z = -25.3957, angle = 133.8255, collision = h0043B1
x = -41.73499, y = -248.3041, z = -24.72077, angle = 125.414, collision = h0043B1
x = -42.82941, y = -248.5255, z = -23.94542, angle = 125.1425, collision = h0043B1
x = -43.36445, y = -248.6261, z = -24.90065, angle = 15.12421, collision = h0043B1
x = -43.3814, y = -248.4798, z = -23.02545, angle = 98.42646, collision = h0043B1
x = -44.08615, y = -248.5699, z = -23.83145, angle = 1.59015, collision = h0043B1
x = -44.28974, y = -248.7139, z = -25.45466, angle = 11.54232, collision = h0043B1
x = -43.67109, y = -248.615, z = -26.36473, angle = -76.84093, collision = h0043B1
x = -46.57411, y = -248.7905, z = -25.58869, angle = 115.1503, collision = h0043B1
x = -47.55286, y = -248.7873, z = -25.24806, angle = 172.56, collision = h0043B1
x = -48.3266, y = -248.7284, z = -24.34122, angle = 123.9729, collision = h0043B1
x = -48.80272, y = -248.6753, z = -23.41614, angle = -178.7246, collision = h0043B1
x = -48.66109, y = -248.5918, z = -22.32357, angle = -177.949, collision = h0043B1
x = -49.80759, y = -248.6396, z = -23.70937, angle = 98.40493, collision = h0043B1
x = -51.10692, y = -248.5561, z = -23.46322, angle = 110.0392, collision = h0043B1
x = -52.18256, y = -248.4462, z = -24.05601, angle = 65.35187, collision = h0043B1
x = -53.4237, y = -248.2997, z = -24.49309, angle = 135.9712, collision = h0043B1
x = -54.06586, y = -248.154, z = -23.54186, angle = -119.651, collision = h0043B1
x = -53.00446, y = -248.1966, z = -23.32817, angle = -36.48433, collision = h0043B1
x = -55.0993, y = -247.9917, z = -23.84161, angle = 165.8251, collision = h0044B1
x = -55.4194, y = -247.9063, z = -22.67884, angle = 100.4712, collision = h0044B1
x = -56.65256, y = -247.8276, z = -23.35242, angle = 10.55951, collision = h0044B1
x = -57.07245, y = -247.9294, z = -24.65084, angle = 57.40862, collision = h0044B1
x = -58.29023, y = -248.0688, z = -24.72409, angle = 91.50082, collision = h0044B1
x = -58.73623, y = -247.9916, z = -23.61442, angle = 101.4058, collision = h0044B1
x = -59.74749, y = -248.0106, z = -23.30099, angle = 103.9768, collision = h0044B1
x = -61.09911, y = -248.1669, z = -23.1551, angle = 58.17999, collision = h0044B1
x = -62.33493, y = -248.1992, z = -23.71872, angle = 126.1642, collision = h0044B1
x = -63.55759, y = -248.0858, z = -23.16353, angle = 66.21206, collision = h0044B1
x = -64.81976, y = -248.0359, z = -23.70688, angle = 46.11469, collision = h0044B1
x = -66.11116, y = -247.7724, z = -24.19805, angle = 83.60268, collision = h0045B1
x = -67.45719, y = -247.7331, z = -24.1511, angle = 123.9959, collision = h0045B1
x = -68.40228, y = -247.7501, z = -23.65963, angle = 124.7095, collision = h0045B1
x = -69.38755, y = -247.8927, z = -23.23395, angle = 39.96461, collision = h0045B1
x = -70.13425, y = -247.9589, z = -24.12183, angle = 55.55221, collision = h0045B1
x = -69.44702, y = -247.9803, z = -21.89192, angle = 157.2027, collision = h0045B1
x = -69.71312, y = -248.1605, z = -20.5715, angle = -146.5583, collision = h0045B1
x = -68.87846, y = -248.159, z = -19.56435, angle = -111.3567, collision = h0045B1
x = -67.74756, y = -248.0527, z = -18.83425, angle = -155.8999, collision = h0045B1
x = -67.34602, y = -248.0999, z = -17.56167, angle = 153.7678, collision = h0045B1
x = -67.98203, y = -248.3122, z = -16.3809, angle = 73.24184, collision = h0045B1
x = -69.17657, y = -248.4082, z = -17.04537, angle = 78.58731, collision = h0045B1
x = -70.35593, y = -248.8549, z = -17.08803, angle = 152.426, collision = h0045B1
x = -70.89346, y = -249.2752, z = -15.85048, angle = 159.9892, collision = h0045B1
x = -71.60666, y = -249.386, z = -14.7871, angle = 68.88919, collision = h0045B1
x = -72.80872, y = -249.7331, z = -15.34437, angle = 28.3513, collision = h0045B1
x = -73.36917, y = -249.9297, z = -16.25715, angle = 80.65826, collision = h0045B1
x = -74.6732, y = -250.2275, z = -16.50944, angle = 139.0776, collision = h0045B1
x = -75.47301, y = -250.225, z = -15.53036, angle = 153.4297, collision = h0045B1
x = -76.05199, y = -250.1043, z = -14.28515, angle = 138.1631, collision = h0045B1
x = -77.0287, y = -250.1631, z = -13.3464, angle = 120.1714, collision = h0045B1
x = -78.23888, y = -250.3436, z = -12.68513, angle = 101.8599, collision = h0045B1
x = -79.27847, y = -250.3875, z = -12.51691, angle = 69.83353, collision = h0045B1
x = -80.53787, y = -250.4307, z = -13.05446, angle = 35.03248, collision = h0045B1
x = -81.32244, y = -250.4805, z = -14.16645, angle = 32.77506, collision = h0045B1
x = -81.95344, y = -250.228, z = -15.38356, angle = -29.67347, collision = h0045B1
x = -81.27197, y = -250.5005, z = -16.52254, angle = -71.00046, collision = h0045B1
x = -79.96078, y = -250.4463, z = -16.91653, angle = -42.35874, collision = h0045B1
x = -78.82469, y = -250.5085, z = -17.7886, angle = -68.19298, collision = h0045B1
x = -77.59662, y = -250.5809, z = -18.06839, angle = -80.96797, collision = h0045B1
x = -76.30959, y = -250.6094, z = -18.31443, angle = -34.41556, collision = h0045B1
x = -75.65446, y = -250.6962, z = -19.30097, angle = -21.94295, collision = h0045B1
x = -75.01134, y = -250.7291, z = -20.49817, angle = -32.20416, collision = h0045B1
x = -74.59024, y = -250.6693, z = -21.72027, angle = 25.83947, collision = h0045B1
x = -75.05694, y = -251.0947, z = -22.68666, angle = 25.60552, collision = h0045B1
x = -75.60459, y = -251.6564, z = -23.9514, angle = -29.82074, collision = h0045B1
x = -74.96485, y = -251.9709, z = -25.09818, angle = -43.6993, collision = h0045B1
x = -74.03206, y = -252.1611, z = -26.10732, angle = -27.24352, collision = h0045B1
x = -73.38043, y = -251.9418, z = -27.32437, angle = 1.73301, collision = h0045B1
x = -75.33707, y = -252.3858, z = -26.35912, angle = 22.07378, collision = h0045B1
x = -75.84403, y = -252.2746, z = -27.63487, angle = 4.567935, collision = h0045B1
x = -75.76998, y = -252.0575, z = -28.81534, angle = -66.73869, collision = h0045B1
x = -74.22168, y = -253.7377, z = -30.71698, angle = -30.81031, collision = h0045B1
x = -73.91625, y = -254.0856, z = -31.73404, angle = 45.89919, collision = h0045B1
x = -74.42638, y = -254.1468, z = -32.6646, angle = 34.7676, collision = h0045B1
x = -75.24512, y = -254.161, z = -33.74595, angle = 29.90407, collision = h0045B1
x = -76.2308, y = -254.175, z = -34.84057, angle = 100.5772, collision = h0045B1
x = -77.5611, y = -254.1085, z = -34.53859, angle = 132.5291, collision = h0045B1
x = -78.09119, y = -254.0482, z = -33.48488, angle = -107.636, collision = h0045B1
x = -76.8415, y = -254.0686, z = -33.21389, angle = -28.84704, collision = h0045B1
x = -76.10513, y = -254.0526, z = -32.27382, angle = -82.57146, collision = h0045B1
x = -75.3597, y = -253.9176, z = -30.62623, angle = 81.65414, collision = h0045B1
x = -76.87296, y = -253.918, z = -30.82508, angle = 114.0203, collision = h0045B1
x = -78.15825, y = -253.7419, z = -30.35362, angle = 113.6586, collision = h0045B1
x = -79.42654, y = -253.3753, z = -29.87474, angle = 49.44691, collision = h0045B1
x = -80.52935, y = -253.2834, z = -30.58099, angle = 38.46327, collision = h0045B1
x = -81.53663, y = -253.0443, z = -31.47303, angle = 121.9032, collision = h0045B1
x = -82.16558, y = -252.9227, z = -30.66743, angle = -130.9046, collision = h0045B1
x = -81.29485, y = -252.959, z = -29.90818, angle = -135.8774, collision = h0045B1
x = -79.57543, y = -253.5426, z = -31.46404, angle = -73.29771, collision = h0045B1
x = -78.23537, y = -253.8145, z = -31.74797, angle = -131.2293, collision = h0045B1
x = -81.28396, y = -253.162, z = -28.79898, angle = 139.3265, collision = h4500B1
x = -81.20805, y = -253.3643, z = -27.67938, angle = -151.7505, collision = h4500B1
x = -80.55637, y = -253.6463, z = -26.50358, angle = -131.2605, collision = h4500B1
x = -79.57645, y = -253.7361, z = -25.53407, angle = 167.9338, collision = h4500B1
x = -80.02478, y = -254.1093, z = -24.55824, angle = 65.38942, collision = h4500B1
x = -81.28057, y = -254.2171, z = -25.09938, angle = 42.4867, collision = h4500B1
x = -82.01118, y = -254.1245, z = -25.87272, angle = -22.51364, collision = h4500B1
x = -79.24748, y = -254.2706, z = -23.42273, angle = 174.6207, collision = h4500B1
x = -79.71593, y = -254.7167, z = -22.13493, angle = 99.29643, collision = h4500B1
x = -81.04842, y = -254.8318, z = -22.09771, angle = 66.39621, collision = h4500B1
x = -82.17187, y = -254.8511, z = -22.5032, angle = 79.24034, collision = h4500B1
x = -83.49631, y = -254.9517, z = -22.76177, angle = 80.97381, collision = h4500B1
x = -84.73561, y = -254.9496, z = -22.90046, angle = 99.13458, collision = h4500B1
x = -85.80088, y = -254.9443, z = -22.78616, angle = 106.3067, collision = h4500B1
x = -86.99962, y = -254.8868, z = -22.19912, angle = 131.0186, collision = h4500B1
x = -85.64901, y = -254.8551, z = -21.59717, angle = -166.3929, collision = h4500B1
x = -85.00812, y = -254.7789, z = -20.47539, angle = -70.23956, collision = h4500B1
x = -83.81878, y = -254.9973, z = -21.04641, angle = -45.66689, collision = h4500B1
x = -82.70161, y = -255.0634, z = -21.59073, angle = -133.315, collision = h4500B1
x = -81.92264, y = -255.1625, z = -20.85551, angle = -154.2254, collision = h4500B1
x = -81.47004, y = -255.3717, z = -19.5855, angle = 156.579, collision = h4500B1
x = -82.28871, y = -255.9071, z = -18.6085, angle = 84.804, collision = h4500B1
x = -83.66003, y = -256.3048, z = -18.61886, angle = 97.49176, collision = h4500B1
x = -84.8781, y = -256.9038, z = -18.13483, angle = 171.1868, collision = h4500B1
x = -85.06519, y = -257.3959, z = -16.7888, angle = 139.4143, collision = h4500B1
x = -85.65932, y = -257.733, z = -15.97893, angle = 113.6608, collision = h4500B1
x = -86.87827, y = -258.2797, z = -15.33778, angle = 144.6718, collision = h4500B1
x = -87.24816, y = -258.821, z = -14.1689, angle = -146.6562, collision = h4500B1
x = -86.46001, y = -258.821, z = -13.03389, angle = -122.0278, collision = h4500B1
x = -85.56393, y = -258.821, z = -12.46168, angle = -69.49634, collision = h0045B1
x = -84.66434, y = -258.821, z = -11.89101, angle = 124.1821, collision = h4500B1
x = -85.78404, y = -258.8211, z = -11.22047, angle = 76.6348, collision = h4500B1
x = -87.14816, y = -258.8211, z = -11.35742, angle = 101.1411, collision = h4500B1
x = -88.42007, y = -258.8211, z = -10.92506, angle = 166.5058, collision = h4500B1
x = -88.70142, y = -258.821, z = -9.891852, angle = 78.86304, collision = h4500B1
x = -90.03332, y = -258.7851, z = -9.826357, angle = 69.54513, collision = h4500B1
x = -91.20326, y = -258.8211, z = -10.55924, angle = -25.11452, collision = h4500B1
x = -90.56345, y = -258.8211, z = -11.43186, angle = -124.4411, collision = h4500B1
x = -87.78979, y = -258.8211, z = -12.35812, angle = 44.35484, collision = h4500B1
x = -88.83796, y = -258.8211, z = -13.04715, angle = 122.0645, collision = h4500B1
x = -89.99619, y = -258.8211, z = -12.33364, angle = 133.5742, collision = h4500B1
x = -91.53204, y = -258.8211, z = -12.04102, angle = 25.02159, collision = h4500B1
x = -91.74483, y = -258.8211, z = -13.20317, angle = -71.96439, collision = h4500B1
x = -90.77691, y = -258.8211, z = -13.61154, angle = -48.02843, collision = h4500B1
x = -89.98249, y = -258.8211, z = -14.58269, angle = 26.23747, collision = h4500B1
x = -90.65397, y = -258.8211, z = -15.71961, angle = 117.06, collision = h4500B1
x = -91.64156, y = -258.821, z = -15.10385, angle = 108.2229, collision = h4500B1
x = -92.77374, y = -258.8211, z = -14.86376, angle = 38.95605, collision = h4500B1
x = -93.36783, y = -258.8212, z = -16.0548, angle = -44.29992, collision = h4500B1
x = -92.38104, y = -258.8215, z = -16.97021, angle = -27.7645, collision = h4500B1
x = -92.08799, y = -258.8212, z = -18.13367, angle = 81.7906, collision = h4500B1
x = -93.31718, y = -258.8233, z = -18.17835, angle = 136.9718, collision = h4500B1
x = -94.3323, y = -258.8219, z = -17.26216, angle = 83.09932, collision = h4500B1
x = -95.66219, y = -258.821, z = -17.52648, angle = 68.68489, collision = h4500B1
x = -96.5798, y = -258.8306, z = -18.03972, angle = 21.91481, collision = h4500B1
