x = 3.952387, y = -93.45131, z = 179.925, angle = -40.58049, collision = h0102B0
x = 60.58395, y = -112.8695, z = 238.1157, angle = 54.06563, collision = h0003B0
x = 59.68334, y = -112.8695, z = 237.0089, angle = 90.5119, collision = h0003B0
x = 57.64635, y = -112.8103, z = 234.8548, angle = -67.41763, collision = h0003B0
x = 58.67705, y = -112.8695, z = 234.2197, angle = -118.7026, collision = h0003B0
x = 60.10331, y = -112.8695, z = 234.5952, angle = -155.1925, collision = h0003B0
x = 61.07401, y = -112.8695, z = 235.6924, angle = -73.13464, collision = h0003B0
x = 62.03083, y = -112.8695, z = 236.1216, angle = -54.93016, collision = h0003B0
x = 63.58082, y = -112.8695, z = 235.1391, angle = -61.23458, collision = h0003B0
x = 64.92316, y = -112.8695, z = 234.4053, angle = -118.1188, collision = h0003B0
x = 66.29334, y = -112.8695, z = 236.4521, angle = 156.2945, collision = h0003B0
x = 65.89698, y = -112.8695, z = 237.6073, angle = -155.6809, collision = h0003B0
x = 66.10482, y = -112.8695, z = 239.0231, angle = -99.60406, collision = h0003B0
x = 67.44073, y = -112.8695, z = 239.6147, angle = -74.03126, collision = h0003B0
x = 68.6459, y = -112.8695, z = 239.4191, angle = -108.6311, collision = h0003B0
x = 70.11162, y = -112.8695, z = 239.4471, angle = -41.37523, collision = h0003B0
x = 68.8736, y = -112.8695, z = 240.6712, angle = 142.0385, collision = h0003B0
x = 68.25667, y = -112.2815, z = 242.0597, angle = -124.2388, collision = h0003B0
x = 68.13427, y = -112.0688, z = 243.0796, angle = -141.341, collision = h0004B0
x = 69.08218, y = -112.0688, z = 243.8173, angle = 95.70272, collision = h0004B0
x = 68.41525, y = -112.0688, z = 244.5952, angle = 55.6382, collision = h0004B0
x = 67.35821, y = -112.0688, z = 243.9909, angle = 97.49905, collision = h0004B0
x = 65.91891, y = -112.0688, z = 243.7775, angle = 102.0576, collision = h0004B0
x = 64.6834, y = -112.0727, z = 243.829, angle = 146.5402, collision = h0004B0
x = 64.27419, y = -112.0768, z = 244.7911, angle = 174.6114, collision = h0004B0
x = 64.39649, y = -112.0688, z = 246.3039, angle = -155.3478, collision = h0004B0
x = 64.76846, y = -112.0688, z = 247.4643, angle = -96.38435, collision = h0004B0
x = 65.9877, y = -112.0688, z = 248.0063, angle = 6.352171, collision = h0004B0
x = 66.28495, y = -112.0688, z = 246.8814, angle = 34.79119, collision = h0004B0
x = 65.79298, y = -112.0688, z = 245.7728, angle = 11.63935, collision = h0004B0
x = 70.34853, y = -112.0634, z = 244.2921, angle = 159.0457, collision = h0004B0
x = 70.44416, y = -112.0628, z = 245.4043, angle = 163.3114, collision = h0004B0
x = 69.79592, y = -112.0667, z = 246.7762, angle = 82.14094, collision = h0004B0
x = 68.75558, y = -112.0688, z = 247.1618, angle = 163.8789, collision = h0004B0
x = 68.78487, y = -112.0688, z = 248.4125, angle = -44.72543, collision = h0004B0
x = 69.8625, y = -112.0688, z = 248.0513, angle = -72.78636, collision = h0004B0
x = 71.05237, y = -112.0688, z = 247.3156, angle = -123.2641, collision = h0004B0
x = 72.11916, y = -111.9479, z = 247.8505, angle = -122.5097, collision = h0004B0
x = 73.31848, y = -111.7869, z = 248.7076, angle = -22.38965, collision = h0004B0
x = 74.02773, y = -111.5095, z = 247.7297, angle = -20.70939, collision = h0004B0
x = 74.27279, y = -111.4457, z = 246.5351, angle = -17.42096, collision = h0004B0
x = 74.82389, y = -111.4457, z = 245.1116, angle = -79.15322, collision = h0004B0
x = 75.84973, y = -111.4457, z = 244.5254, angle = -114.8348, collision = h0004B0
x = 77.28506, y = -111.4457, z = 244.8375, angle = -179.4212, collision = h0004B0
x = 77.46651, y = -111.4457, z = 246.2318, angle = 136.101, collision = h0004B0
x = 76.78592, y = -111.4457, z = 247.231, angle = 166.9477, collision = h0004B0
x = 77.52076, y = -111.4457, z = 243.3784, angle = 54.55734, collision = h0004B0
x = 76.79283, y = -111.4457, z = 242.5211, angle = 127.876, collision = h0004B0
x = 75.46473, y = -111.4457, z = 243.0846, angle = 110.8806, collision = h0004B0
x = 74.57336, y = -111.4457, z = 243.7266, angle = -178.8338, collision = h0004B0
x = 75.26955, y = -111.4457, z = 247.2341, angle = 117.2993, collision = h0004B0
x = 73.26823, y = -111.5222, z = 247.0625, angle = 124.5579, collision = h0004B0
x = 71.18671, y = -112.0688, z = 249.0376, angle = 142.9529, collision = h0004B0
x = 70.27892, y = -112.0688, z = 249.8475, angle = -161.1702, collision = h0004B0
x = 70.54833, y = -112.0175, z = 251.3252, angle = -174.5551, collision = h0004B0
x = 70.94705, y = -111.975, z = 252.4682, angle = 167.6662, collision = h0004B0
x = 70.76372, y = -111.6846, z = 253.9155, angle = -108.1178, collision = h0004B0
x = 72.03158, y = -111.237, z = 253.9101, angle = -73.39394, collision = h0004B0
x = 73.21655, y = -111.2211, z = 253.6063, angle = -99.32592, collision = h0004B0
x = 74.69229, y = -111.009, z = 253.6654, angle = -149.5558, collision = h0004B0
x = 75.33237, y = -111.0688, z = 254.7087, angle = -64.00087, collision = h0004B0
x = 76.44894, y = -111.0688, z = 254.5691, angle = -110.5543, collision = h0004B0
x = 76.34783, y = -111.0688, z = 255.7782, angle = 100.4362, collision = h0004B0
x = 74.57475, y = -111.0688, z = 255.5435, angle = 143.5333, collision = h0004B0
x = 73.66158, y = -111.0688, z = 256.333, angle = -158.9629, collision = h0004B0
x = 74.45422, y = -110.8926, z = 257.6662, angle = 142.868, collision = h0004B0
x = 74.88099, y = -110.2789, z = 258.6776, angle = 110.2232, collision = h0004B0
x = 73.88425, y = -110.2681, z = 259.3203, angle = 99.12439, collision = h0005B0
x = 74.80698, y = -110.2681, z = 259.9768, angle = -58.61731, collision = h0004B0
x = 76.03928, y = -110.2645, z = 259.2064, angle = -103.5772, collision = h0005B0
x = 77.14458, y = -110.2681, z = 259.2856, angle = 172.1986, collision = h0005B0
x = 77.06911, y = -110.2681, z = 260.6368, angle = 147.9293, collision = h0005B0
x = 76.34769, y = -110.2681, z = 261.6019, angle = 118.8008, collision = h0005B0
x = 75.11306, y = -110.2681, z = 262.4857, angle = 92.50412, collision = h0005B0
x = 73.68341, y = -110.1543, z = 262.8184, angle = 78.41955, collision = h0005B0
x = 72.54876, y = -110.1642, z = 262.3751, angle = 174.1445, collision = h0005B0
x = 71.91538, y = -109.6715, z = 263.5649, angle = -149.4273, collision = h0005B0
x = 72.38396, y = -109.2857, z = 264.6887, angle = -121.3661, collision = h0005B0
x = 73.54432, y = -109.2981, z = 265.6154, angle = -100.6752, collision = h0005B0
x = 75.04965, y = -109.5053, z = 265.8446, angle = -98.86466, collision = h0005B0
x = 76.23557, y = -109.6518, z = 266.136, angle = -171.6894, collision = h0005B0
x = 76.99947, y = -109.3898, z = 267.1931, angle = 158.7332, collision = h0005B0
x = 76.72659, y = -109.2866, z = 268.3815, angle = 132.7228, collision = h0005B0
x = 75.96473, y = -109.2866, z = 269.3309, angle = 174.8739, collision = h0005B0
x = 75.55049, y = -109.2866, z = 270.2664, angle = -144.1249, collision = h0005B0
x = 76.35841, y = -109.2866, z = 271.5601, angle = 135.3764, collision = h0005B0
x = 76.00451, y = -109.2866, z = 272.6396, angle = 135.7826, collision = h0005B0
x = 75.04395, y = -109.2866, z = 273.6976, angle = -144.7298, collision = h0005B0
x = 75.73466, y = -109.2866, z = 275.0154, angle = -123.3536, collision = h0005B0
x = 76.71104, y = -109.2866, z = 275.413, angle = -52.48832, collision = h0005B0
x = 77.13525, y = -109.2866, z = 274.0487, angle = 35.81318, collision = h0005B0
x = 76.72447, y = -109.2866, z = 270.2289, angle = 30.72618, collision = h0005B0
x = 75.68203, y = -109.2866, z = 268.3696, angle = 23.38659, collision = h0005B0
x = 75.06229, y = -109.372, z = 266.9698, angle = 49.35231, collision = h0005B0
x = 72.10245, y = -109.3555, z = 265.8919, angle = -103.1218, collision = h0005B0
x = 72.2915, y = -109.8921, z = 267.0158, angle = -41.80173, collision = h0005B0
x = 73.12926, y = -109.3269, z = 266.5675, angle = 16.64244, collision = h0005B0
x = 71.26582, y = -109.7743, z = 267.4974, angle = 168.3977, collision = h0006B0
x = 71.28463, y = -110.0388, z = 268.5981, angle = 156.6325, collision = h0006B0
x = 70.79073, y = -110.0873, z = 270.0377, angle = 157.2094, collision = h0006B0
x = 70.04675, y = -110.0873, z = 269.176, angle = 118.6477, collision = h0006B0
x = 68.92755, y = -110.2772, z = 269.088, angle = 156.8159, collision = h0006B0
x = 68.15578, y = -110.217, z = 270.3992, angle = 119.4359, collision = h0006B0
x = 66.68559, y = -110.5543, z = 269.7506, angle = -24.95638, collision = h0006B0
x = 66.8408, y = -110.685, z = 268.577, angle = -28.35098, collision = h0006B0
x = 67.54173, y = -110.3886, z = 267.2201, angle = 43.80535, collision = h0006B0
x = 67.05057, y = -110.3414, z = 266.1536, angle = 95.20137, collision = h0006B0
x = 65.59879, y = -110.5873, z = 265.9151, angle = 39.63254, collision = h0006B0
x = 64.46994, y = -110.5873, z = 265.0739, angle = -15.09731, collision = h0006B0
x = 64.58205, y = -110.5873, z = 263.8699, angle = -16.54761, collision = h0006B0
x = 65.02024, y = -110.5873, z = 262.4031, angle = 40.30892, collision = h0006B0
x = 64.72743, y = -110.5873, z = 261.2959, angle = 50.54571, collision = h0006B0
x = 63.58818, y = -110.5873, z = 260.2762, angle = 54.27472, collision = h0006B0
x = 62.36098, y = -110.5874, z = 259.3618, angle = 5.138816, collision = h0006B0
x = 61.76175, y = -110.5877, z = 258.3755, angle = 15.67635, collision = h0006B0
x = 61.53927, y = -110.5873, z = 256.8965, angle = 46.46436, collision = h0007B0
x = 60.80101, y = -110.5873, z = 255.9277, angle = 44.38583, collision = h0007B0
x = 61.66191, y = -110.5873, z = 255.1754, angle = -84.24616, collision = h0007B0
x = 62.75014, y = -110.5873, z = 255.6114, angle = -27.46314, collision = h0007B0
x = 63.5863, y = -110.5873, z = 254.373, angle = -16.81793, collision = h0007B0
x = 63.87212, y = -110.5873, z = 253.2418, angle = -16.81793, collision = h0007B0
x = 64.92413, y = -110.5873, z = 253.225, angle = -57.60558, collision = h0007B0
x = 66.07774, y = -110.5873, z = 253.0158, angle = 72.3308, collision = h0007B0
x = 63.63078, y = -110.5873, z = 252.2241, angle = 33.0735, collision = h0007B0
x = 63.73288, y = -110.5873, z = 251.1309, angle = 77.58506, collision = h0007B0
x = 62.51141, y = -110.5873, z = 250.882, angle = 51.06488, collision = h0007B0
x = 61.2345, y = -110.5873, z = 250.2952, angle = -13.38156, collision = h0007B0
x = 60.92002, y = -110.5873, z = 249.2074, angle = -18.33989, collision = h0007B0
x = 61.39489, y = -110.5873, z = 247.7517, angle = 42.71276, collision = h0007B0
x = 60.67466, y = -110.5873, z = 246.7862, angle = 59.27401, collision = h0007B0
x = 59.40274, y = -110.5873, z = 246.0436, angle = 57.16308, collision = h0007B0
x = 58.51371, y = -110.5873, z = 245.5465, angle = 43.92256, collision = h0007B0
x = 57.94581, y = -110.5873, z = 244.464, angle = 16.79654, collision = h0007B0
x = 57.12674, y = -110.5873, z = 243.8902, angle = -127.5465, collision = h0007B0
x = 57.38144, y = -110.5873, z = 245.5302, angle = 83.40701, collision = h0007B0
x = 56.33017, y = -110.5873, z = 245.9798, angle = 47.24303, collision = h0007B0
x = 55.48196, y = -110.5873, z = 245.331, angle = -165.1529, collision = h0007B0
x = 59.07273, y = -110.5873, z = 243.852, angle = -18.224, collision = h0007B0
x = 57.33297, y = -110.5873, z = 246.7137, angle = -111.601, collision = h0007B0
x = 57.83315, y = -110.5873, z = 247.6413, angle = -18.82759, collision = h0007B0
x = 58.63871, y = -110.5873, z = 246.8673, angle = 9.800898, collision = h0007B0
x = 58.84027, y = -110.5873, z = 247.9222, angle = -101.6061, collision = h0007B0
x = 60.03707, y = -110.5873, z = 248.182, angle = -115.9067, collision = h0007B0
x = 60.10167, y = -110.5873, z = 249.8067, angle = 62.00809, collision = h0007B0
x = 58.67681, y = -110.5873, z = 249.3318, angle = 167.1505, collision = h0007B0
x = 57.8806, y = -110.5873, z = 250.0954, angle = -82.21309, collision = h0007B0
x = 58.85884, y = -110.5873, z = 250.4799, angle = -150.9374, collision = h0007B0
x = 59.89042, y = -110.5873, z = 251.4436, angle = 133.2417, collision = h0007B0
x = 59.57516, y = -110.5873, z = 252.6055, angle = 115.3817, collision = h0007B0
x = 58.38518, y = -110.5873, z = 252.6665, angle = -147.4377, collision = h0007B0
x = 58.69017, y = -110.5873, z = 253.957, angle = -126.4831, collision = h0007B0
x = 59.75191, y = -110.5873, z = 254.5614, angle = -134.7401, collision = h0007B0
x = 62.5505, y = -110.5873, z = 257.0028, angle = 14.77812, collision = h0006B0
x = 61.42278, y = -110.5873, z = 254.0193, angle = -60.99897, collision = h0007B0
x = 62.24089, y = -110.5873, z = 252.9726, angle = -105.5833, collision = h0007B0
x = 64.46455, y = -110.5873, z = 255.0064, angle = -172.1496, collision = h0007B0
x = 66.0894, y = -110.5873, z = 254.3443, angle = 118.6953, collision = h0007B0
x = 59.14149, y = -110.4979, z = 255.481, angle = 164.7696, collision = h0007B0
x = 58.91465, y = -110.5134, z = 256.6807, angle = 164.7696, collision = h0007B0
x = 57.46951, y = -111.0521, z = 256.7645, angle = 85.81004, collision = h0108B0
x = 56.34913, y = -111.4378, z = 257.1436, angle = 117.7801, collision = h0108B0
x = 55.86448, y = -111.7582, z = 258.1461, angle = 168.3122, collision = h0108B0
x = 55.60361, y = -111.7948, z = 259.1808, angle = -115.9088, collision = h0108B0
x = 56.90362, y = -111.7375, z = 259.1261, angle = -92.39781, collision = h0108B0
x = 57.9295, y = -111.4308, z = 258.5792, angle = -171.8318, collision = h0108B0
x = 58.56257, y = -111.4669, z = 259.7924, angle = 170.3754, collision = h0108B0
x = 58.10249, y = -111.3585, z = 260.9146, angle = -148.2357, collision = h0108B0
x = 58.61779, y = -111.0589, z = 262.2913, angle = -101.8178, collision = h0108B0
x = 60.06254, y = -111.112, z = 262.7514, angle = 150.6686, collision = h0108B0
x = 60.14192, y = -110.9039, z = 263.9128, angle = -150.8899, collision = h0108B0
x = 61.23859, y = -110.9849, z = 264.7043, angle = -118.6292, collision = h0108B0
x = 61.92148, y = -111.2263, z = 265.536, angle = 171.6564, collision = h0108B0
x = 61.46451, y = -111.2086, z = 266.541, angle = -151.8587, collision = h0108B0
x = 61.47052, y = -111.2455, z = 267.6168, angle = -145.0929, collision = h0108B0
x = 62.28659, y = -111.1885, z = 268.8809, angle = -128.7368, collision = h0108B0
x = 63.41532, y = -111.0941, z = 269.7428, angle = 148.5105, collision = h0108B0
x = 62.84019, y = -111.069, z = 270.8038, angle = -165.1802, collision = h0108B0
x = 63.18184, y = -110.756, z = 272.2327, angle = -139.0876, collision = h0108B0
x = 63.93422, y = -110.9548, z = 273.1931, angle = -128.6918, collision = h0108B0
x = 64.78026, y = -110.9823, z = 274.0735, angle = -119.6425, collision = h0108B0
x = 65.91228, y = -110.9616, z = 274.5227, angle = -169.3374, collision = h0108B0
x = 66.40929, y = -110.9578, z = 275.9371, angle = -171.9664, collision = h0108B0
x = 66.64882, y = -110.9295, z = 277.1378, angle = -179.2482, collision = h0108B0
x = 66.54007, y = -110.953, z = 278.1374, angle = -173.4435, collision = h0108B0
x = 66.54134, y = -110.8415, z = 279.5792, angle = -139.9545, collision = h0108B0
x = 67.2703, y = -110.7383, z = 280.5593, angle = -138.9935, collision = h0108B0
x = 68.25942, y = -110.8696, z = 281.7282, angle = -149.3147, collision = h0108B0
x = 69.0792, y = -110.9351, z = 283.019, angle = 146.9725, collision = h0108B0
x = 68.93872, y = -111.0292, z = 284.1721, angle = -179.7489, collision = h0108B0
x = 68.54069, y = -111.0853, z = 285.543, angle = -144.6617, collision = h0108B0
x = 69.2167, y = -111.1105, z = 286.5643, angle = 153.265, collision = h0108B0
x = 68.96467, y = -111.1384, z = 287.9915, angle = 154.0502, collision = h0108B0
x = 68.2297, y = -111.0586, z = 289.3104, angle = -166.8585, collision = h0108B0
x = 68.60846, y = -110.9042, z = 290.999, angle = -178.9264, collision = h0108B0
x = 68.83988, y = -110.9358, z = 292.1823, angle = 125.4466, collision = h0108B0
x = 68.1037, y = -110.9877, z = 293.3293, angle = 82.87869, collision = h0108B0
x = 66.7286, y = -110.8677, z = 293.2456, angle = 118.9489, collision = h0108B0
x = 66.66527, y = -110.9831, z = 294.4139, angle = 73.40799, collision = h0108B0
x = 65.38103, y = -110.8696, z = 294.5548, angle = 56.36127, collision = h0108B0
x = 64.47152, y = -110.9083, z = 293.7826, angle = 107.1659, collision = h0108B0
x = 63.07314, y = -111.148, z = 294.1813, angle = 66.26074, collision = h0108B0
x = 61.66691, y = -111.29, z = 293.8521, angle = 97.90973, collision = h0108B0
x = 61.75139, y = -111.296, z = 294.9359, angle = 117.6788, collision = h0108B0
x = 60.59715, y = -111.325, z = 295.7449, angle = 52.186, collision = h0108B0
x = 59.59188, y = -111.2921, z = 295.0574, angle = 114.5211, collision = h0108B0
x = 58.18952, y = -111.332, z = 295.1527, angle = 152.0232, collision = h0108B0
x = 57.48585, y = -111.4, z = 296.1376, angle = 65.17625, collision = h0108B0
x = 56.45955, y = -111.3782, z = 296.4252, angle = 67.49325, collision = h0108B0
x = 55.24503, y = -111.4936, z = 295.6147, angle = 63.44921, collision = h0108B0
x = 53.83194, y = -111.5016, z = 295.3369, angle = 43.69097, collision = h0108B0
x = 53.06329, y = -111.5007, z = 294.3852, angle = 103.2585, collision = h0108B0
x = 51.97143, y = -111.5007, z = 294.4054, angle = 89.52512, collision = h0108B0
x = 50.77063, y = -111.5009, z = 294.6111, angle = 49.12541, collision = h0108B0
x = 49.78434, y = -111.5003, z = 293.8971, angle = 113.249, collision = h0108B0
x = 48.66197, y = -111.5, z = 293.8021, angle = 117.4285, collision = h0108B0
x = 47.29994, y = -111.5, z = 294.5009, angle = 138.5413, collision = h0108B0
x = 46.63306, y = -111.5, z = 295.4877, angle = -100.2367, collision = h0108B0
x = 47.4417, y = -111.4482, z = 296.2376, angle = -57.43686, collision = h0108B0
x = 48.57042, y = -111.5, z = 295.4893, angle = -57.62273, collision = h0108B0
x = 50.41118, y = -111.501, z = 295.918, angle = 73.33512, collision = h0108B0
x = 49.41364, y = -111.5003, z = 296.056, angle = 20.91602, collision = h0108B0
x = 52.49994, y = -111.5016, z = 295.4061, angle = -98.41586, collision = h0108B0
