x = 224.9989, y = -383.5193, z = 89.1199, angle = -170.9049, collision = h0064B1
x = 379.4069, y = -383.392, z = 205.9574, angle = -43.95503, collision = h0028B1
x = 380.2089, y = -383.409, z = 205.2805, angle = 39.18525, collision = h0028B1
x = 379.7067, y = -383.3111, z = 204.1637, angle = 78.18351, collision = h0028B1
x = 378.5152, y = -383.3111, z = 203.8669, angle = 126.6111, collision = h0028B1
x = 377.3323, y = -383.3111, z = 204.5608, angle = 129.2526, collision = h0028B1
x = 376.3554, y = -383.3111, z = 205.256, angle = 81.49416, collision = h0028B1
x = 374.9299, y = -383.3111, z = 205.0853, angle = 47.35865, collision = h0028B1
x = 374.0705, y = -383.3111, z = 204.2673, angle = -21.12176, collision = h0028B1
x = 374.4389, y = -383.3162, z = 202.9669, angle = -40.56559, collision = h0028B1
x = 375.1976, y = -383.3112, z = 202.0156, angle = -13.43752, collision = h0028B1
x = 375.5909, y = -383.3111, z = 201.0438, angle = 53.85877, collision = h0028B1
x = 374.7648, y = -383.3112, z = 200.1793, angle = 104.2874, collision = h0028B1
x = 373.5499, y = -383.3192, z = 200.3834, angle = 91.68123, collision = h0028B1
x = 372.0727, y = -383.3559, z = 200.334, angle = -1.178413, collision = h0028B1
x = 371.9355, y = -383.3111, z = 199.1652, angle = -21.51057, collision = h0028B1
x = 372.4202, y = -383.3111, z = 197.8926, angle = -21.58887, collision = h0028B1
x = 372.864, y = -383.3111, z = 196.76, angle = -11.77663, collision = h0028B1
x = 373.0934, y = -383.3111, z = 195.435, angle = 69.46594, collision = h0028B1
x = 371.6429, y = -383.3111, z = 194.8845, angle = 96.13603, collision = h0028B1
x = 370.2054, y = -383.3131, z = 194.9821, angle = 27.60801, collision = h0028B1
x = 369.5111, y = -383.3111, z = 194.0283, angle = 5.691378, collision = h0028B1
x = 369.3827, y = -383.3112, z = 192.85, angle = 6.238667, collision = h0028B1
x = 369.2499, y = -383.3798, z = 191.5915, angle = 14.40931, collision = h0028B1
x = 368.9099, y = -383.3111, z = 190.2657, angle = 49.7392, collision = h0028B1
x = 368.0403, y = -383.3111, z = 189.3512, angle = 90.36137, collision = h0028B1
x = 366.7916, y = -383.3111, z = 189.3077, angle = 123.5463, collision = h0028B1
x = 365.7039, y = -383.3436, z = 190.0151, angle = 125.7123, collision = h0028B1
x = 364.6693, y = -383.3617, z = 190.77, angle = 133.4142, collision = h0028B1
x = 363.8096, y = -383.4055, z = 191.5694, angle = 127.3987, collision = h0028B1
x = 362.8289, y = -383.3112, z = 192.3729, angle = 105.5048, collision = h0028B1
x = 361.5166, y = -383.3111, z = 192.8256, angle = 108.4308, collision = h0028B1
x = 360.367, y = -383.3851, z = 193.1964, angle = 97.41063, collision = h0028B1
x = 359.027, y = -383.6117, z = 193.3945, angle = 87.64171, collision = h0028B1
x = 357.8114, y = -383.4281, z = 193.3576, angle = 81.95792, collision = h0028B1
x = 356.4915, y = -383.3111, z = 193.1767, angle = 92.57245, collision = h0028B1
x = 355.2405, y = -383.3152, z = 193.188, angle = 83.19663, collision = h0028B1
x = 353.9854, y = -383.3565, z = 193.0108, angle = -16.42003, collision = h0028B1
x = 354.1021, y = -383.3112, z = 191.7901, angle = -43.73303, collision = h0028B1
x = 354.9218, y = -383.3112, z = 190.8751, angle = -57.65525, collision = h0028B1
x = 356.048, y = -383.3112, z = 190.0967, angle = -39.87173, collision = h0028B1
x = 356.8734, y = -383.3362, z = 189.1517, angle = -39.80742, collision = h0028B1
x = 357.7473, y = -383.3114, z = 188.1031, angle = -39.7707, collision = h0028B1
x = 358.5446, y = -383.3113, z = 187.165, angle = -52.5337, collision = h0028B1
x = 359.6172, y = -383.3112, z = 186.3448, angle = -92.5603, collision = h0028B1
x = 360.8207, y = -383.3112, z = 186.2766, angle = -110.5994, collision = h0028B1
x = 362.0705, y = -383.3111, z = 186.7635, angle = -135.1094, collision = h0028B1
x = 363.022, y = -383.3111, z = 187.5947, angle = -139.5736, collision = h0028B1
x = 363.6841, y = -383.3111, z = 188.4032, angle = -120.3181, collision = h0028B1
x = 364.8018, y = -383.3111, z = 189.1668, angle = -112.9102, collision = h0028B1
x = 370.2471, y = -383.3111, z = 190.1123, angle = -16.3711, collision = h0028B1
x = 369.8659, y = -383.3111, z = 188.5857, angle = 40.38471, collision = h0028B1
x = 369.0895, y = -383.3111, z = 187.6174, angle = 12.87093, collision = h0028B1
x = 368.689, y = -383.3111, z = 186.4744, angle = -17.6547, collision = h0028B1
x = 369.0659, y = -383.3112, z = 185.241, angle = -33.58366, collision = h0028B1
x = 369.7543, y = -383.3111, z = 184.2134, angle = -37.73278, collision = h0028B1
x = 370.5861, y = -383.3111, z = 183.1048, angle = -75.59536, collision = h0028B1
x = 371.7436, y = -383.3111, z = 182.7311, angle = -73.83145, collision = h0028B1
x = 373.0646, y = -383.3111, z = 182.3796, angle = -64.64127, collision = h0028B1
x = 374.173, y = -383.3111, z = 181.8531, angle = -43.66641, collision = h0028B1
x = 375.1879, y = -383.3111, z = 180.9575, angle = -61.72324, collision = h0028B1
x = 376.2183, y = -383.3111, z = 180.338, angle = -114.4673, collision = h0028B1
x = 377.4142, y = -383.215, z = 180.7644, angle = -147.926, collision = h2801B1
x = 377.8426, y = -382.706, z = 181.2789, angle = -156.1681, collision = h2801B1
x = 378.3787, y = -381.7553, z = 182.3801, angle = -154.3788, collision = h2801B1
x = 378.8266, y = -380.9163, z = 183.3504, angle = -144.5996, collision = h2801B1
x = 379.4319, y = -380.6782, z = 184.2315, angle = -123.8216, collision = h2801B1
x = 380.3181, y = -380.3455, z = 184.9012, angle = -124.4828, collision = h2801B1
x = 378.2417, y = -380.7798, z = 184.3669, angle = 63.4162, collision = h2801B1
x = 376.9846, y = -381.3496, z = 183.7128, angle = 50.39699, collision = h2801B1
x = 376.2603, y = -382.0206, z = 183.1196, angle = 30.77515, collision = h2801B1
x = 375.7512, y = -382.7437, z = 182.3359, angle = 12.91474, collision = h2801B1
x = 377.1213, y = -383.3111, z = 179.7513, angle = -96.25201, collision = h0028B1
x = 378.4181, y = -383.3111, z = 179.7964, angle = -148.5968, collision = h2801B1
x = 379.1614, y = -382.5868, z = 180.7514, angle = -138.7931, collision = h2801B1
x = 379.4966, y = -382.0502, z = 181.3557, angle = -131.1809, collision = h2801B1
x = 379.9745, y = -381.5474, z = 181.8347, angle = -103.242, collision = h2801B1
x = 380.6545, y = -381.0353, z = 182.2198, angle = -39.27094, collision = h2801B1
x = 381.5708, y = -380.9942, z = 181.7925, angle = -16.57203, collision = h2801B1
x = 382.0737, y = -381.6353, z = 180.5903, angle = 4.157277, collision = h2801B1
x = 381.9953, y = -382.4958, z = 179.3773, angle = 28.82282, collision = h2801B1
x = 381.6852, y = -383.0453, z = 178.7409, angle = 27.74079, collision = h0028B1
x = 381.1505, y = -383.3113, z = 177.6091, angle = -30.5136, collision = h0028B1
x = 381.6684, y = -383.3844, z = 176.4718, angle = -59.54862, collision = h0028B1
x = 382.8023, y = -383.3115, z = 175.7446, angle = -57.66748, collision = h0028B1
x = 383.7265, y = -383.3111, z = 175.1713, angle = -56.48017, collision = h0028B1
x = 384.8947, y = -383.3111, z = 174.3953, angle = -53.90722, collision = h0028B1
x = 385.9004, y = -383.3113, z = 173.6584, angle = -3.245569, collision = h0028B1
x = 386.0742, y = -383.4313, z = 172.3516, angle = 34.57467, collision = h0028B1
x = 385.4377, y = -383.4612, z = 171.3048, angle = -38.32892, collision = h2800B1
x = 386.0833, y = -383.7611, z = 170.2097, angle = -104.0556, collision = h2800B1
x = 387.2971, y = -383.7611, z = 170.3531, angle = -129.3956, collision = h0028B1
x = 388.3427, y = -383.3111, z = 171.1829, angle = -167.8178, collision = h0028B1
x = 388.7187, y = -383.3152, z = 172.1369, angle = 123.1761, collision = h0028B1
x = 387.8102, y = -383.4113, z = 172.9851, angle = 126.5107, collision = h0028B1
x = 386.8361, y = -383.3111, z = 174.7691, angle = -123.4542, collision = h0028B1
x = 387.9793, y = -383.3111, z = 175.6269, angle = -102.4326, collision = h0028B1
x = 389.1868, y = -383.3111, z = 175.9372, angle = -120.0461, collision = h0028B1
x = 390.39, y = -383.3111, z = 176.6091, angle = -117.4719, collision = h0028B1
x = 391.4928, y = -383.3112, z = 177.2111, angle = -144.2963, collision = h0028B1
x = 392.3682, y = -383.3985, z = 178.2731, angle = -148.6541, collision = h0028B1
x = 392.9513, y = -383.6957, z = 179.3417, angle = -167.7072, collision = h2800B1
x = 393.2682, y = -383.6251, z = 180.6063, angle = -128.0539, collision = h0028B1
x = 394.1089, y = -383.4351, z = 181.5029, angle = -121.6493, collision = h0028B1
x = 395.1731, y = -383.6263, z = 182.1649, angle = -163.7435, collision = h0028B1
x = 395.6969, y = -383.3226, z = 183.2665, angle = 130.6774, collision = h0028B1
x = 394.8653, y = -383.3111, z = 184.1078, angle = 64.26615, collision = h2801B1
x = 393.5976, y = -382.8706, z = 183.6695, angle = 44.61132, collision = h2801B1
x = 392.665, y = -382.4938, z = 182.9489, angle = 131.2628, collision = h2801B1
x = 392.0511, y = -381.9903, z = 183.1751, angle = 134.1712, collision = h2801B1
x = 391.5224, y = -381.4449, z = 183.6763, angle = 134.4769, collision = h2801B1
x = 390.7056, y = -380.7798, z = 184.5723, angle = 164.4262, collision = h2801B1
x = 390.2838, y = -380.5538, z = 185.8323, angle = -150.3056, collision = h2801B1
x = 390.6952, y = -380.5026, z = 186.9359, angle = -117.661, collision = h2801B1
x = 391.7933, y = -380.7189, z = 187.6074, angle = -128.6939, collision = h2801B1
x = 392.8239, y = -380.7798, z = 188.3695, angle = -94.66794, collision = h2801B1
x = 394.0291, y = -381.3766, z = 188.578, angle = -100.4461, collision = h2801B1
x = 394.7569, y = -381.887, z = 188.5472, angle = -132.7808, collision = h2801B1
x = 395.8105, y = -382.0451, z = 189.2772, angle = -39.97252, collision = h0028B1
x = 397.3455, y = -383.3111, z = 187.7911, angle = -57.31309, collision = h0028B1
x = 398.4501, y = -383.4001, z = 187.0895, angle = -135.6933, collision = h0028B1
x = 399.4174, y = -383.7451, z = 187.7445, angle = -159.3756, collision = h2800B1
x = 399.8575, y = -383.7611, z = 188.7223, angle = 155.9808, collision = h2800B1
x = 399.4745, y = -383.7611, z = 189.9637, angle = 148.1246, collision = h0028B1
x = 398.8828, y = -383.3421, z = 191.0531, angle = -134.4466, collision = h0028B1
x = 399.5978, y = -383.3328, z = 192.1197, angle = -139.5864, collision = h0028B1
x = 400.3898, y = -383.3111, z = 193.0553, angle = 167.9632, collision = h0028B1
x = 400.2502, y = -383.3111, z = 194.4311, angle = 156.0504, collision = h0028B1
x = 399.7034, y = -383.3111, z = 195.5262, angle = 100.2801, collision = h0028B1
x = 398.5838, y = -383.3111, z = 195.9354, angle = 84.3664, collision = h0028B1
x = 397.3511, y = -383.3111, z = 195.9667, angle = 165.3602, collision = h0028B1
x = 396.9248, y = -383.3111, z = 197.1577, angle = -163.5366, collision = h0028B1
x = 397.2312, y = -383.3607, z = 198.381, angle = -170.4435, collision = h0028B1
x = 397.4047, y = -383.4238, z = 199.638, angle = 132.0933, collision = h0028B1
x = 396.5508, y = -383.6633, z = 200.5825, angle = 103.9582, collision = h2800B1
x = 395.3666, y = -383.7611, z = 200.9282, angle = 89.33717, collision = h2800B1
x = 394.0014, y = -383.5355, z = 200.9495, angle = 87.76374, collision = h0028B1
x = 392.7547, y = -383.3122, z = 200.9134, angle = 111.6425, collision = h0028B1
x = 391.4229, y = -383.3424, z = 201.3903, angle = 130.5262, collision = h0028B1
x = 390.448, y = -383.3111, z = 202.1593, angle = 157.6841, collision = h0028B1
x = 389.9874, y = -383.3111, z = 203.2289, angle = 100.5912, collision = h0028B1
x = 388.9054, y = -383.3695, z = 203.686, angle = 56.1525, collision = h0028B1
x = 387.7594, y = -383.311, z = 202.9808, angle = 22.44291, collision = h0028B1
x = 387.2356, y = -383.0939, z = 201.8277, angle = 34.38536, collision = h2801B1
x = 387.0023, y = -382.5809, z = 201.2037, angle = 61.51468, collision = h2801B1
x = 386.0536, y = -381.7705, z = 200.5264, angle = 42.76407, collision = h2801B1
x = 385.2645, y = -381.0397, z = 199.8804, angle = -48.19312, collision = h2801B1
x = 386.0437, y = -380.7798, z = 198.8108, angle = -112.5902, collision = h2801B1
x = 387.2047, y = -381.2723, z = 199.1879, angle = 177.4845, collision = h2801B1
x = 388.5969, y = -383.3111, z = 202.0692, angle = -37.2879, collision = h0028B1
x = 389.3896, y = -383.3111, z = 201.1122, angle = 2.331171, collision = h2801B1
x = 389.4932, y = -382.5467, z = 199.8293, angle = 15.51262, collision = h2801B1
x = 389.3166, y = -382.0308, z = 199.171, angle = 17.18609, collision = h2801B1
x = 389.0598, y = -381.2745, z = 198.2048, angle = -26.71131, collision = h2801B1
x = 389.6337, y = -380.7798, z = 196.784, angle = -19.9903, collision = h2801B1
x = 390.0525, y = -380.6426, z = 195.8497, angle = 43.5359, collision = h2801B1
x = 388.6715, y = -380.3315, z = 195.5191, angle = 60.2618, collision = h2801B1
x = 387.6003, y = -380.0299, z = 194.9403, angle = 32.90366, collision = h1028B1
x = 387.1805, y = -380.0299, z = 193.6844, angle = -28.80254, collision = h1028B1
x = 387.7076, y = -380.0299, z = 192.3958, angle = 21.60367, collision = h1028B1
x = 387.266, y = -380.0299, z = 191.0841, angle = -0.1174383, collision = h1028B1
x = 387.1718, y = -380.0299, z = 189.6857, angle = 28.42486, collision = h1028B1
x = 386.381, y = -380.0299, z = 188.6053, angle = 84.12969, collision = h1028B1
x = 384.9972, y = -380.0299, z = 188.3718, angle = 86.22861, collision = h1028B1
x = 383.5969, y = -380.0299, z = 188.2681, angle = 95.43016, collision = h1028B1
x = 382.6431, y = -380.0299, z = 188.9029, angle = -131.9185, collision = h1028B1
x = 383.4143, y = -380.0299, z = 189.5513, angle = -108.0286, collision = h1028B1
x = 386.2266, y = -380.0299, z = 187.3418, angle = 74.09149, collision = h1028B1
x = 384.8944, y = -380.0299, z = 187.0242, angle = 52.63182, collision = h1028B1
x = 383.9337, y = -380.0299, z = 186.1503, angle = 67.02392, collision = h1028B1
x = 382.7545, y = -380.0299, z = 185.7031, angle = 126.7105, collision = h1028B1
x = 381.4952, y = -380.0299, z = 186.6843, angle = 143.166, collision = h1028B1
x = 380.8425, y = -380.0299, z = 187.6578, angle = -160.1741, collision = h1028B1
x = 381.3588, y = -380.0299, z = 188.8635, angle = -174.6767, collision = h1028B1
x = 381.5428, y = -380.0299, z = 190.0556, angle = 158.2473, collision = h1028B1
x = 381.1016, y = -380.0299, z = 191.2846, angle = -159.1761, collision = h1028B1
x = 381.3514, y = -380.0299, z = 192.4436, angle = -103.273, collision = h1028B1
x = 382.4987, y = -380.0299, z = 192.85, angle = -81.23801, collision = h1028B1
x = 383.803, y = -380.0299, z = 192.6872, angle = -62.55422, collision = h1028B1
x = 384.8642, y = -380.0299, z = 192.105, angle = 37.82642, collision = h1028B1
x = 384.4175, y = -380.0299, z = 191.1677, angle = 1.152799, collision = h1028B1
x = 381.8355, y = -380.0299, z = 193.7985, angle = 65.47215, collision = h1028B1
x = 380.5875, y = -380.0299, z = 193.213, angle = 39.50743, collision = h1028B1
x = 379.64, y = -380.0299, z = 191.9148, angle = 0.6802732, collision = h1028B1
x = 379.6261, y = -380.0299, z = 190.7556, angle = -87.40753, collision = h1028B1
x = 382.5818, y = -380.0299, z = 191.2404, angle = -146.5008, collision = h1028B1
x = 386.1192, y = -380.0299, z = 192.4802, angle = -52.70673, collision = h1028B1
x = 387.9038, y = -380.0299, z = 188.2769, angle = -148.7025, collision = h1028B1
x = 388.5952, y = -380.0299, z = 189.0923, angle = 137.6031, collision = h1028B1
x = 386.1158, y = -380.0299, z = 190.8631, angle = -179.4355, collision = h1028B1
x = 388.1111, y = -380.5499, z = 196.5676, angle = -156.7728, collision = h2801B1
x = 390.4857, y = -381.3485, z = 197.5545, angle = -55.65231, collision = h2801B1
x = 391.5553, y = -381.268, z = 196.8685, angle = -105.5066, collision = h2801B1
x = 392.7692, y = -381.816, z = 197.022, angle = -104.6815, collision = h0028B1
x = 394.8968, y = -383.3111, z = 199.054, angle = -61.21091, collision = h0028B1
x = 396.0093, y = -383.3111, z = 198.5195, angle = -50.32354, collision = h0028B1
x = 398.0219, y = -383.3266, z = 196.9337, angle = -68.37125, collision = h0028B1
x = 398.5336, y = -383.3111, z = 192.408, angle = 65.38235, collision = h0028B1
x = 397.7051, y = -383.3111, z = 191.8331, angle = 17.43206, collision = h0028B1
x = 398.443, y = -383.4218, z = 189.599, angle = 20.94798, collision = h0028B1
x = 396.75, y = -383.3111, z = 186.9795, angle = 19.9243, collision = h0028B1
x = 396.2901, y = -383.3157, z = 185.85, angle = 22.43863, collision = h0028B1
x = 395.7721, y = -383.3635, z = 184.5834, angle = 25.72043, collision = h0028B1
x = 392.1973, y = -382.6216, z = 181.2125, angle = -73.95994, collision = h2800B1
x = 394.7468, y = -383.7611, z = 180.5033, angle = -55.98698, collision = h2800B1
x = 395.8706, y = -383.7611, z = 179.8267, angle = -0.2250957, collision = h0028B1
x = 395.8964, y = -383.4412, z = 178.6305, angle = 48.86282, collision = h0028B1
x = 394.9202, y = -383.4185, z = 177.6823, angle = 61.04849, collision = h0028B1
x = 393.8592, y = -383.6272, z = 177.0869, angle = 64.33002, collision = h0028B1
x = 392.687, y = -383.64, z = 176.4478, angle = 51.32919, collision = h0028B1
x = 391.7094, y = -383.3303, z = 175.6913, angle = 73.02895, collision = h0028B1
x = 390.5019, y = -383.3111, z = 175.2561, angle = 41.25869, collision = h0028B1
x = 389.578, y = -383.3111, z = 174.4393, angle = -6.476208, collision = h0028B1
x = 389.6317, y = -383.3111, z = 173.222, angle = -30.62989, collision = h0028B1
x = 390.2615, y = -383.311, z = 172.0479, angle = -69.31493, collision = h0028B1
x = 391.3555, y = -383.311, z = 171.6071, angle = -123.7081, collision = h0028B1
x = 392.5421, y = -383.3111, z = 172.2882, angle = -119.3696, collision = h0028B1
x = 393.5872, y = -383.3109, z = 172.8233, angle = -35.17469, collision = h0028B1
x = 394.3936, y = -383.3108, z = 171.8699, angle = 37.24584, collision = h0028B1
x = 393.8498, y = -383.3108, z = 170.8365, angle = 42.45072, collision = h0028B1
x = 393.0706, y = -383.3108, z = 169.8243, angle = -40.73402, collision = h0028B1
